401,310,1709476602949,148
402,201,1715826522962,-617
403,204,1709468276077,591
404,104,1712596617740,494
405,207,1712348003231,-895
406,205,1711635553815,-939
407,308,1706692763114,-994
408,301,1714766250196,492
409,312,1713732088801,574
410,209,1708552350221,-295
411,109,1712642276776,921
412,101,1715432580706,283
413,201,1712811378500,-769
414,303,1712918539676,541
415,105,1714279971109,356
416,108,1714767740510,285
417,109,1713564845699,-963
418,110,1710218063567,-612
419,201,1716118113706,-786
420,102,1713833392856,-856
421,310,1714727420975,-327
422,210,1716086893794,706
423,309,1712105981268,392
424,304,1707676006295,-703
425,212,1708931031138,283
426,308,1711447908218,-878
427,103,1716146441870,497
428,301,1706714841245,-330
429,201,1713241373658,390
430,310,1709353529759,-955
431,307,1708350079754,-660
432,301,1710108622125,567
433,107,1713954098625,517
434,102,1710200454823,-499
435,303,1712227819697,-357
436,212,1711333333723,-108
437,109,1707957864834,-827
438,202,1710791971971,553
439,212,1713790319239,484
440,304,1710307713909,764
441,102,1711688649416,765
442,312,1711178156903,-872
443,209,1707829074226,-321
444,311,1711744014980,803
445,108,1715358506774,-662
446,201,1716363064908,-881
447,102,1708958152889,574
448,106,1711172793232,524
449,205,1714986637249,849
450,306,1710902748366,106
451,205,1714927268173,-550
452,302,1713971802439,-956
453,203,1713603494406,-695
454,106,1712152261774,-235
455,301,1710633059650,849
456,301,1706547797873,674
457,101,1713685807927,-622
458,310,1714048698034,39
459,209,1709144623142,682
460,206,1708469531567,502
461,108,1708369510154,-804
462,110,1713776641788,288
463,102,1710981509155,-900
464,106,1714453393515,912
465,302,1706546478105,-447
466,308,1714748041366,231
467,306,1714893536256,-961
468,110,1708646440450,954
469,201,1708402858662,789
470,203,1709247885311,531
471,207,1714840175461,994
472,303,1715825414238,123
473,202,1706826218379,431
474,101,1710223384774,609
475,102,1715664835173,722
476,312,1707071551708,-290
477,312,1713688223120,-53
478,110,1709998625677,10
479,301,1714587012947,502
480,211,1712900300274,-194
481,107,1715219781734,32
482,311,1712236680022,-268
483,310,1711411134775,-182
484,203,1716515595928,-984
485,303,1708783999883,85
486,311,1714620724942,-779
487,104,1710044593072,717
488,308,1706602590992,-921
489,110,1710522298680,652
490,112,1711423499379,-165
491,212,1713028609072,-953
492,101,1707430219127,525
493,310,1716159648708,-237
494,311,1712954339928,833
495,206,1713445941207,285
496,212,1714903712888,-169
497,304,1714591360909,-536
498,205,1714692485372,-764
499,101,1712870451422,-481
500,211,1716320116027,320
501,311,1710905386822,912
502,302,1706619355755,-89
503,111,1716477237276,-130
504,201,1709982577582,474
505,103,1711925674401,-939
506,208,1712202224487,-91
507,112,1712528253140,116
508,211,1709693272304,-493
509,304,1708468839021,-432
510,307,1709216123144,-65
511,303,1714033319429,29
512,208,1709505039012,-677
513,310,1715946290717,72
514,209,1710422100836,-949
515,111,1711456285885,-867
516,205,1715150450996,598
517,211,1715271105774,-470
518,203,1713051585316,-834
519,207,1711239570002,-865
520,105,1715171195113,555
521,212,1712482167705,835
522,207,1708725465627,-921
523,310,1713429883628,-482
524,106,1709473883491,741
525,207,1716461106766,743
526,102,1707122803193,-284
527,303,1716438285535,812
528,105,1707906603184,-698
529,302,1711633750981,771
530,203,1715208066655,766
531,207,1706730194198,247
532,301,1713733096475,377
533,309,1715081596175,-961
534,312,1712561917042,-396
535,212,1715399119856,326
536,211,1711725415379,560
537,207,1709455112089,492
538,308,1713864908032,-957
539,102,1714943452176,331
540,304,1708656172668,-662
541,304,1710314881977,-311
542,311,1709475403507,155
543,107,1713725789046,-767
544,307,1710416531987,-492
545,206,1707677492214,-221
546,207,1707542524567,769
547,209,1707791065088,-612
548,205,1713651287109,202
549,301,1708280698206,908
550,207,1710699103815,531
551,212,1708743603192,975
552,108,1713426748954,-371
553,301,1710460916736,396
554,210,1714111174318,843
555,206,1713915619779,-831
556,204,1716501039288,-817
557,204,1707979802499,36
558,310,1709396865084,991
559,203,1710419223851,-888
560,212,1713711789188,884
561,301,1711450565784,460
562,111,1709653947402,-426
563,306,1707310155698,-898
564,308,1710479010741,-519
565,104,1713732707506,52
566,309,1707121687640,-192
567,110,1716163676603,455
568,112,1710969801024,-705
569,110,1715161013013,242
570,206,1715653479518,148
571,308,1710163300523,811
572,311,1713698858160,62
573,112,1714153881572,-927
574,102,1715390297213,781
575,309,1706847130912,-832
576,102,1706923511387,206
577,204,1709363439073,222
578,201,1712924872748,-104
579,212,1713726514652,-777
580,306,1713493637185,675
581,308,1716510646456,-103
582,302,1713228867648,7
583,212,1713065084702,247
584,306,1710553689246,-175
585,111,1712224024183,831
586,112,1707556260721,176
587,109,1715035361575,-927
588,102,1714840229866,-869
589,307,1716196881608,436
590,306,1712063962541,829
591,106,1706794043494,224
592,101,1708263330998,213
593,204,1710968428782,-285
594,109,1715032194330,485
595,101,1710796362752,661
596,104,1709587904628,-17
597,112,1713173467346,-427
598,201,1716465094925,165
599,309,1710322679676,-668
600,303,1713062906966,864
