201,304,1706952222465,-924
202,301,1713113468014,423
203,103,1707906474210,-900
204,304,1713331776015,16
205,207,1713588879062,-479
206,310,1715479554042,-939
207,310,1714327828829,880
208,104,1712742703017,-832
209,201,1714747930199,-443
210,306,1708325782134,410
211,308,1714861542261,-237
212,303,1711108624681,-837
213,212,1715547122586,-557
214,201,1711717744172,-756
215,102,1715489548481,613
216,301,1711573332099,-168
217,304,1711235980054,-184
218,201,1712093978105,-662
219,201,1714549709096,450
220,208,1714309885774,644
221,207,1713710353347,-729
222,109,1709639811569,354
223,101,1708592832404,-105
224,101,1714102658321,121
225,210,1711248877183,723
226,105,1711358020933,-577
227,210,1707840697406,606
228,207,1715967066653,451
229,303,1712254027903,508
230,108,1709149444236,504
231,104,1713508719492,-188
232,102,1716247389590,752
233,201,1714978997668,-794
234,111,1712677322278,896
235,109,1714468160401,-523
236,312,1707768349116,465
237,208,1709157368957,340
238,110,1715346963903,181
239,205,1709348642279,519
240,209,1716483517256,-45
241,112,1708059855912,-938
242,310,1708833585231,409
243,210,1715617617269,817
244,111,1713419975778,-742
245,303,1710126259240,892
246,302,1713313060432,0
247,306,1710113514820,-900
248,106,1713414132897,-946
249,201,1712099585976,746
250,111,1707960069392,161
251,210,1710770944714,-502
252,105,1708843673154,-246
253,109,1715234861014,-558
254,112,1707836165467,607
255,210,1707796920199,440
256,305,1708006594052,78
257,311,1714673312650,-685
258,304,1716170264114,-691
259,103,1709037770789,-684
260,302,1708350274686,-57
261,207,1714528058838,-504
262,101,1713869566675,926
263,304,1713844373547,-902
264,111,1708496837731,740
265,310,1709152259515,81
266,311,1712817584197,235
267,105,1714684724676,-503
268,310,1715247254522,-450
269,308,1715510295354,-111
270,209,1706605654270,-681
271,108,1714468440644,649
272,106,1709329052431,-942
273,107,1712855668427,435
274,308,1707724107042,-988
275,107,1711761521848,24
276,206,1715273600920,173
277,206,1712970454189,-326
278,105,1709983777140,-340
279,309,1708921052998,-117
280,106,1710423446196,688
281,302,1715678843843,-172
282,109,1714335036974,-597
283,201,1710034898611,-825
284,101,1708044186405,707
285,306,1713958694115,-438
286,112,1710024716824,-566
287,205,1709090717840,-866
288,301,1708799442158,525
289,112,1709104036374,-947
290,103,1711781633209,397
291,101,1707592089555,-79
292,204,1711235972460,556
293,308,1715725686495,978
294,204,1710231091654,-82
295,204,1708077312928,-222
296,203,1710433872088,-269
297,301,1710369907471,-839
298,103,1707240759530,523
299,106,1712982263723,115
300,307,1713013882462,284
301,305,1708431170927,-142
302,202,1714916295527,898
303,108,1711554764978,-324
304,312,1715839598204,-755
305,302,1713589709239,-341
306,102,1707489705439,-96
307,212,1708776719449,-88
308,209,1713110670679,-609
309,103,1716016712485,-706
310,209,1711216951479,-904
311,205,1707706213431,668
312,303,1709288834276,-723
313,206,1708498598458,643
314,309,1713313490430,799
315,112,1716484273223,467
316,207,1710396962995,-231
317,109,1710192402551,209
318,311,1714309387272,-382
319,110,1714322901426,791
320,202,1708925335131,773
321,207,1708973886354,-431
322,108,1709896316566,-675
323,112,1715355542039,-583
324,209,1710157582717,507
325,110,1709725717152,18
326,103,1709400359939,-471
327,207,1715426465511,-694
328,302,1716485495945,356
329,111,1711565674231,-301
330,304,1706920340318,-273
331,309,1714923788258,687
332,312,1715486154770,434
333,206,1715666431257,-347
334,202,1707267508369,-157
335,101,1710123614406,742
336,112,1713049473466,-120
337,309,1715804130792,-164
338,306,1706856207727,-930
339,209,1713122299419,-924
340,106,1710586294478,-660
341,304,1707724455523,-45
342,112,1715894073709,676
343,310,1710129304657,-354
344,111,1706980656473,-832
345,305,1711915013105,-305
346,105,1707022047805,967
347,303,1707302402340,229
348,110,1708274529212,699
349,207,1709692899713,615
350,301,1709723267727,-343
351,211,1706803400351,49
352,209,1713593480465,-591
353,204,1711328645468,-842
354,111,1712058611768,334
355,305,1707530441265,-956
356,209,1706701819213,-732
357,209,1708203388925,764
358,304,1714003843561,655
359,305,1710114218946,-422
360,307,1708172338637,-597
361,302,1707413728219,431
362,311,1707096436478,-802
363,205,1707594972096,252
364,311,1709734288164,-905
365,205,1710231114537,-648
366,205,1713574887272,-346
367,305,1711567996151,-905
368,109,1711960165974,-964
369,203,1708912551125,398
370,212,1711445010014,-358
371,311,1716243651110,293
372,111,1710929279230,520
373,103,1710055081160,638
374,208,1711766615969,-635
375,311,1712629483928,-691
376,303,1707067284743,-407
377,109,1711873596182,-477
378,307,1711444018503,-552
379,203,1711701895574,-853
380,110,1711096084120,-40
381,209,1715244697397,-148
382,105,1707186976384,675
383,103,1710513139441,-963
384,105,1715654593665,-56
385,105,1712881076407,-219
386,211,1709864189772,8
387,308,1708151175528,-730
388,304,1708982086146,-741
389,112,1707455713625,153
390,208,1707213516479,888
391,106,1712114743155,-758
392,108,1709574381398,-302
393,101,1710202669314,-611
394,209,1716115321394,535
395,303,1711378188136,-154
396,306,1706832914265,-137
397,311,1708284106941,-129
398,206,1707831600225,-192
399,110,1712695984416,-714
400,308,1711867325509,-9
